age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
24,Young Adult,Female,Education,0.0,7.16,10.0,6.11,1.35,1,16.6
57,Senior,Female,Education,4.17,9.3,6.0,5.01,0.98,1,16.43
23,Young Adult,Female,Health,3.84,6.11,3.0,7.16,2.74,4,23.0
55,Senior,Female,Health,2.76,7.97,5.0,5.72,1.87,2,0.0
46,Adult,Female,Unemployed,4.03,5.39,5.0,7.29,1.05,1,21.05
27,Young Adult,Female,IT,2.85,8.46,8.0,6.16,0.0,2,0.0
43,Adult,Female,IT,2.11,8.1,6.0,8.01,0.75,2,2.26
31,Young Adult,Female,Student,3.38,3.51,5.0,6.89,0.0,3,10.98
29,Young Adult,Female,Student,5.28,8.6,10.0,9.23,0.35,1,4.07
38,Adult,Female,Unemployed,4.01,6.4,10.0,7.82,1.03,1,7.94
56,Senior,Female,Unemployed,2.86,5.86,3.0,4.29,1.13,4,8.67
38,Adult,Female,Education,4.5,5.97,7.0,6.78,1.74,3,19.23
25,Young Adult,Female,Unemployed,2.4,9.65,10.0,7.43,1.57,2,3.16
48,Adult,Female,Unemployed,6.77,6.33,10.0,4.84,1.25,1,19.9
55,Senior,Female,Student,3.75,5.24,9.0,7.04,0.08,1,9.47
35,Young Adult,Female,IT,3.46,7.96,7.0,8.15,1.37,0,12.65
61,Senior,Female,Unemployed,5.46,6.77,9.0,6.39,0.59,2,8.99
50,Adult,Female,Education,1.6,6.27,7.0,6.76,1.39,3,15.9
56,Senior,Female,Unemployed,2.77,9.88,2.0,4.42,1.77,1,8.91
64,Senior,Female,Education,3.04,7.82,10.0,6.34,0.35,2,7.17
39,Adult,Female,Finance,4.44,8.78,1.0,6.9,1.21,3,6.05
60,Senior,Female,Student,6.08,8.39,4.0,5.75,0.87,0,1.58
33,Young Adult,Female,Education,0.0,7.57,6.0,5.01,0.0,2,15.45
23,Young Adult,Female,Finance,3.13,8.54,7.0,7.51,1.49,5,12.41
65,Senior,Female,Health,0.23,7.21,2.0,5.53,2.08,4,21.72
54,Senior,Female,Unemployed,3.46,7.76,8.0,5.27,0.26,0,0.0
59,Senior,Female,Student,3.46,4.39,2.0,5.06,0.92,0,0.0
61,Senior,Female,Education,3.62,6.75,9.0,4.96,1.22,1,22.43
36,Adult,Female,Finance,3.01,8.46,6.0,5.22,1.42,4,0.0
32,Young Adult,Female,Health,4.18,5.25,10.0,6.39,1.23,2,16.57
47,Adult,Female,Finance,5.02,4.21,2.0,8.39,0.18,1,17.13
42,Adult,Female,Unemployed,1.88,6.79,5.0,6.54,1.19,1,15.36
22,Young Adult,Female,Student,4.46,10.18,5.0,4.76,1.03,1,13.99
47,Adult,Female,Education,2.6,10.36,6.0,4.81,1.24,0,14.61
65,Senior,Female,Unemployed,0.6,5.98,8.0,5.64,0.55,3,9.25
54,Senior,Female,Finance,1.79,5.92,1.0,8.22,0.65,4,1.7
24,Young Adult,Female,Health,1.0,9.08,8.0,5.55,1.22,2,4.46
59,Senior,Female,Finance,14.4,7.28,2.0,7.01,0.88,2,9.8
28,Young Adult,Female,IT,3.58,6.04,8.0,6.33,0.42,0,13.13
51,Senior,Female,Education,4.4,5.07,7.0,8.75,1.36,2,0.0
30,Young Adult,Female,Finance,3.63,9.88,2.0,5.98,0.62,1,11.61
28,Young Adult,Female,Unemployed,3.12,9.58,5.0,4.9,1.32,2,4.05
49,Adult,Female,Finance,0.02,8.55,4.0,7.41,0.22,2,13.29
63,Senior,Female,Unemployed,3.68,3.26,7.0,6.41,1.44,3,14.5
49,Adult,Female,Finance,2.14,8.0,2.0,6.06,0.07,0,18.19
55,Senior,Female,IT,0.0,6.78,5.0,6.9,0.47,1,14.23
50,Adult,Female,Student,5.4,9.52,1.0,7.65,0.68,3,11.41
63,Senior,Female,Unemployed,3.09,5.68,10.0,7.65,0.67,1,11.52
59,Senior,Female,Health,4.01,8.13,4.0,4.59,0.0,1,8.26
28,Young Adult,Female,Unemployed,3.37,9.15,5.0,8.8,0.19,4,2.37
63,Senior,Female,Unemployed,1.78,5.15,6.0,5.72,1.67,1,0.55
27,Young Adult,Female,Student,3.06,2.58,1.0,6.51,1.44,2,23.84
51,Senior,Female,Health,0.04,8.32,2.0,8.07,1.27,1,0.0
53,Senior,Female,Education,2.18,3.66,4.0,5.73,1.41,4,3.81
23,Young Adult,Female,IT,6.62,6.45,6.0,6.73,1.52,4,17.91
53,Senior,Female,IT,3.81,8.14,2.0,8.35,0.29,2,1.62
53,Senior,Female,Finance,1.08,6.75,1.0,6.66,0.38,3,4.68
40,Adult,Female,Student,0.34,5.4,4.0,5.13,1.16,5,5.37
49,Adult,Female,Education,2.21,6.19,5.0,6.82,1.8,4,19.37
52,Senior,Female,Student,3.53,5.57,7.0,6.89,0.95,2,2.81
56,Senior,Female,Finance,4.04,11.31,7.0,6.49,0.93,0,0.69
55,Senior,Female,Education,2.57,5.04,6.0,9.07,1.22,2,12.67
34,Young Adult,Female,Student,6.57,10.97,2.0,6.16,0.75,1,19.64
61,Senior,Female,Student,0.0,4.39,9.0,4.74,1.35,1,6.58
52,Senior,Female,Unemployed,0.0,6.99,7.0,5.4,0.6,4,18.06
62,Senior,Female,Unemployed,0.6,5.45,9.0,7.53,1.32,3,2.61
58,Senior,Female,Education,2.98,6.06,7.0,7.48,1.25,1,11.74
34,Young Adult,Female,Finance,0.71,7.25,1.0,7.55,0.94,3,8.3
53,Senior,Female,IT,0.94,6.79,10.0,6.17,0.62,2,7.59
61,Senior,Female,Unemployed,3.33,8.09,10.0,8.07,1.13,2,1.39
53,Senior,Female,IT,2.37,6.54,1.0,7.33,1.57,2,14.45
50,Adult,Female,Health,4.31,7.91,2.0,3.86,0.39,2,15.36
35,Young Adult,Female,Student,5.12,8.35,7.0,8.88,1.07,0,16.12
42,Adult,Female,Unemployed,0.42,5.01,7.0,9.38,1.12,3,8.52
45,Adult,Female,Education,2.74,5.85,10.0,6.04,1.07,1,8.08
42,Adult,Female,Finance,3.96,4.41,6.0,5.38,1.04,2,0.0
29,Young Adult,Female,IT,2.74,8.71,4.0,5.98,0.96,2,24.24
33,Young Adult,Female,Unemployed,1.85,7.1,4.0,6.37,0.28,5,9.06
33,Young Adult,Female,Student,7.28,6.74,7.0,8.21,1.81,2,18.32
32,Young Adult,Female,Student,0.0,8.69,8.0,3.0,1.4,4,5.01
44,Adult,Female,Health,1.56,10.8,10.0,6.5,1.25,3,24.96
38,Adult,Female,Unemployed,0.73,6.13,5.0,5.18,2.7,1,7.45
25,Young Adult,Female,Finance,3.05,8.57,9.0,4.9,0.75,4,13.39
27,Young Adult,Female,Education,0.4,3.17,2.0,4.71,0.78,2,0.0
21,Young Adult,Female,Unemployed,1.61,6.4,2.0,6.42,1.27,2,26.8
52,Senior,Female,Student,6.0,3.11,8.0,7.51,0.0,1,9.87
60,Senior,Female,Health,3.47,7.7,2.0,5.01,1.38,2,0.0
32,Young Adult,Female,Health,3.81,7.27,10.0,5.64,2.25,1,14.16
32,Young Adult,Female,IT,4.0,10.24,3.0,6.44,1.54,2,17.72
33,Young Adult,Female,IT,3.82,10.24,6.0,4.87,1.34,5,8.46
51,Senior,Female,Student,3.43,7.93,5.0,6.97,1.19,2,13.27
63,Senior,Female,Student,4.17,10.15,3.0,7.52,0.0,2,0.0
29,Young Adult,Female,IT,4.62,5.42,10.0,6.05,0.0,0,15.31
45,Adult,Female,Finance,2.85,7.07,8.0,7.58,1.04,4,6.75
25,Young Adult,Female,Student,2.59,10.28,4.0,7.1,1.4,1,20.11
44,Adult,Female,Finance,4.51,4.65,10.0,8.13,1.0,1,13.54
42,Adult,Female,Student,0.18,8.33,7.0,5.46,1.61,2,4.51
53,Senior,Female,IT,3.04,6.87,7.0,5.36,0.39,0,11.67
22,Young Adult,Female,Finance,4.64,7.01,8.0,8.98,1.56,3,11.64
29,Young Adult,Female,Education,0.0,4.61,8.0,7.13,1.07,3,0.0
27,Young Adult,Female,Finance,4.96,7.53,10.0,6.26,1.01,2,5.42
33,Young Adult,Female,Unemployed,5.89,4.86,3.0,6.76,0.76,4,1.43
63,Senior,Female,Unemployed,4.32,8.17,5.0,6.14,1.43,1,13.57
32,Young Adult,Female,Education,1.4,10.5,7.0,6.43,0.72,1,0.0
65,Senior,Female,Unemployed,4.46,8.44,8.0,3.0,1.73,3,4.9
28,Young Adult,Female,Finance,3.79,8.11,1.0,6.75,1.99,3,3.58
47,Adult,Female,Health,0.69,9.33,4.0,6.66,1.0,2,30.22
52,Senior,Female,IT,2.88,6.73,8.0,6.66,1.1,3,15.89
35,Young Adult,Female,Finance,2.9,2.32,4.0,7.49,1.56,2,6.04
36,Adult,Female,Education,3.92,9.54,6.0,4.51,0.47,5,19.21
56,Senior,Female,Unemployed,0.0,11.29,3.0,5.8,0.0,1,7.01
50,Adult,Female,Student,3.69,7.61,5.0,7.91,0.0,3,0.0
48,Adult,Female,Education,5.32,6.84,8.0,8.62,1.22,0,5.99
39,Adult,Female,Finance,3.48,6.62,1.0,6.38,1.27,0,6.28
61,Senior,Female,Health,5.07,2.48,3.0,4.45,0.93,3,7.04
46,Adult,Female,Health,3.55,5.61,8.0,6.85,0.3,1,8.68
62,Senior,Female,Health,0.0,6.55,7.0,6.56,1.07,1,16.37
59,Senior,Female,Education,4.09,3.26,6.0,7.29,1.62,3,20.45
32,Young Adult,Female,IT,2.88,10.38,3.0,8.59,0.71,2,6.47
60,Senior,Female,Unemployed,0.0,5.52,6.0,9.49,1.01,1,13.59
30,Young Adult,Female,Student,1.31,9.76,3.0,6.25,0.38,6,20.84
64,Senior,Female,Unemployed,0.6,6.02,4.0,6.13,1.69,2,4.74
42,Adult,Female,Student,1.17,9.34,10.0,8.77,0.65,0,14.05
55,Senior,Female,Finance,3.29,8.54,5.0,5.1,0.98,2,2.57
23,Young Adult,Female,Finance,3.35,7.12,2.0,4.82,1.43,1,14.06
60,Senior,Female,IT,0.0,4.88,2.0,6.95,1.11,5,27.81
60,Senior,Female,Education,2.87,5.54,6.0,8.29,0.31,4,6.98
32,Young Adult,Female,Student,4.85,4.41,3.0,8.11,1.63,2,23.74
62,Senior,Female,IT,4.51,7.04,7.0,5.41,0.29,2,7.71
49,Adult,Female,Finance,2.26,5.76,7.0,9.96,0.49,0,4.22
55,Senior,Female,Education,5.05,8.55,3.0,5.61,0.29,3,7.71
34,Young Adult,Female,Health,5.4,7.51,1.0,7.01,0.66,2,1.37
39,Adult,Female,Finance,3.86,7.15,3.0,6.1,0.18,1,9.8
45,Adult,Female,Education,0.0,7.4,2.0,6.61,1.25,0,4.52
36,Adult,Female,IT,2.23,5.35,5.0,6.33,1.32,3,5.83
51,Senior,Female,IT,2.16,4.51,3.0,7.38,1.28,2,7.4
51,Senior,Female,IT,0.72,8.42,1.0,8.08,1.7,3,14.99
36,Adult,Female,Finance,4.36,7.38,8.0,5.68,1.14,3,7.22
63,Senior,Female,Education,0.57,4.72,4.0,8.06,1.89,1,0.0
24,Young Adult,Female,Unemployed,3.15,6.73,6.0,4.67,0.35,2,0.0
43,Adult,Female,Finance,5.1,8.84,3.0,5.84,1.28,0,4.9
63,Senior,Female,Unemployed,2.84,5.75,9.0,3.0,0.87,0,13.5
23,Young Adult,Female,Education,2.68,6.03,6.0,5.56,1.25,1,25.35
26,Young Adult,Female,Unemployed,2.07,7.7,1.0,7.52,2.5,2,0.0
65,Senior,Female,Education,3.81,5.22,8.0,5.0,0.51,2,0.0
47,Adult,Female,IT,1.19,8.48,3.0,6.92,1.75,1,23.73
56,Senior,Female,Health,1.45,5.13,9.0,6.18,0.0,2,7.38
45,Adult,Female,Finance,0.0,6.51,2.0,5.59,1.79,2,5.63
28,Young Adult,Female,Unemployed,3.94,6.23,4.0,6.57,1.04,3,10.76
63,Senior,Female,Health,4.25,7.09,9.0,8.43,0.62,2,1.25
45,Adult,Female,Unemployed,0.5,6.51,10.0,6.73,0.0,4,9.33
50,Adult,Female,Unemployed,6.48,4.58,9.0,7.58,1.32,2,2.13
23,Young Adult,Female,IT,2.51,8.92,8.0,6.76,0.87,1,10.14
29,Young Adult,Female,Health,2.59,6.49,3.0,8.38,1.27,2,15.5
26,Young Adult,Female,Education,3.71,7.96,6.0,6.56,1.34,1,19.57
36,Adult,Female,Health,0.58,5.07,7.0,6.29,0.67,1,12.32
34,Young Adult,Female,IT,0.78,7.75,3.0,6.08,1.15,1,21.15
65,Senior,Female,IT,4.96,10.3,2.0,6.86,2.09,0,6.24
31,Young Adult,Female,Student,1.61,8.03,3.0,5.63,1.64,1,7.54
38,Adult,Female,IT,2.58,5.22,8.0,7.45,2.43,7,13.41
29,Young Adult,Female,Health,0.34,7.62,6.0,5.23,0.0,2,12.92
51,Senior,Female,Student,1.1,6.83,8.0,7.96,1.68,2,9.24
33,Young Adult,Female,IT,2.83,3.58,10.0,5.31,0.94,1,0.0
27,Young Adult,Female,Finance,2.91,6.17,3.0,9.07,0.0,3,13.09
32,Young Adult,Female,Health,0.0,9.03,1.0,5.63,0.76,3,9.66
43,Adult,Female,Health,0.0,4.43,8.0,7.48,0.0,2,1.82
49,Adult,Female,IT,1.91,12.0,10.0,9.54,1.09,2,11.46
58,Senior,Female,Education,7.79,5.01,9.0,7.75,0.0,0,9.26
54,Senior,Female,Unemployed,4.22,10.31,7.0,7.53,2.5,4,5.42
26,Young Adult,Female,Student,1.88,5.27,3.0,8.38,0.8,1,13.21
61,Senior,Female,Student,0.19,8.17,8.0,4.89,1.35,2,7.51
45,Adult,Female,Health,4.18,8.14,3.0,5.0,0.59,3,0.57
30,Young Adult,Female,Student,3.34,5.0,5.0,6.34,1.84,3,14.78
47,Adult,Female,Unemployed,5.02,8.82,7.0,6.72,2.25,0,3.85
41,Adult,Female,Unemployed,6.39,7.3,1.0,8.19,0.65,2,13.84
65,Senior,Female,Health,6.79,8.89,5.0,5.73,2.02,3,3.79
42,Adult,Female,Health,2.89,8.6,9.0,6.34,1.94,2,10.53
42,Adult,Female,Finance,0.0,7.71,5.0,5.43,2.4,3,0.0
31,Young Adult,Female,Health,0.41,6.24,4.0,9.22,0.0,3,3.97
50,Adult,Female,IT,4.07,9.08,10.0,6.69,1.51,0,25.59
56,Senior,Female,Education,2.38,5.61,1.0,5.45,0.31,2,17.34
55,Senior,Female,Health,2.63,7.07,10.0,6.87,1.74,2,13.9
41,Adult,Female,Unemployed,0.55,8.01,8.0,4.67,1.88,1,8.15
44,Adult,Female,Health,2.38,8.46,3.0,9.01,0.57,2,19.09
56,Senior,Female,Education,4.01,1.73,8.0,5.73,1.19,2,13.48
56,Senior,Female,Health,0.11,5.87,6.0,7.27,1.0,0,30.71
40,Adult,Female,Health,1.15,10.35,2.0,5.27,0.91,4,10.76
65,Senior,Female,Finance,3.12,4.99,8.0,6.44,1.22,4,0.0
61,Senior,Female,Education,4.45,5.65,9.0,6.88,1.95,4,10.16
64,Senior,Female,Health,2.5,4.86,2.0,8.89,1.5,2,7.08
32,Young Adult,Female,Finance,5.07,5.74,3.0,6.57,1.09,1,0.0
45,Adult,Female,IT,2.91,5.56,1.0,7.91,0.83,1,12.44
50,Adult,Female,Student,2.09,3.84,1.0,6.48,0.89,3,6.69
60,Senior,Female,Education,3.74,4.38,4.0,3.5,1.11,2,10.2
65,Senior,Female,IT,1.1,6.44,5.0,8.3,0.37,2,21.68
40,Adult,Female,Unemployed,2.75,9.66,7.0,4.72,1.28,1,12.52
27,Young Adult,Female,Health,5.2,6.9,7.0,5.82,1.23,3,17.13
64,Senior,Female,Health,2.75,12.0,2.0,8.19,1.1,5,17.11
37,Adult,Female,Finance,1.75,9.72,3.0,4.32,1.65,1,4.9
37,Adult,Female,Student,6.42,8.32,10.0,7.31,1.58,2,3.35
60,Senior,Female,Finance,1.55,9.17,3.0,9.6,0.58,2,5.56
25,Young Adult,Female,Student,2.41,4.82,9.0,3.59,0.1,1,10.3
64,Senior,Female,Education,5.52,5.42,1.0,7.1,0.0,3,0.0
51,Senior,Female,IT,0.91,8.67,2.0,5.77,1.35,4,14.98
46,Adult,Female,IT,2.56,4.07,9.0,4.42,1.89,2,13.52
28,Young Adult,Female,Unemployed,2.46,7.43,9.0,5.52,0.98,4,2.47
42,Adult,Female,Health,1.96,3.99,10.0,8.15,1.17,1,5.08
52,Senior,Female,Education,0.0,9.34,6.0,7.45,1.17,1,11.16
46,Adult,Female,Unemployed,2.62,9.39,5.0,6.27,1.4,0,7.44
53,Senior,Female,Finance,1.25,6.0,7.0,4.48,0.97,4,2.2
44,Adult,Female,Health,2.44,9.21,2.0,6.58,0.0,2,1.26
49,Adult,Female,Health,2.87,6.68,10.0,8.78,1.33,2,10.43
28,Young Adult,Female,Health,2.1,5.99,9.0,6.29,0.45,2,9.81
35,Young Adult,Female,Health,0.0,7.96,1.0,5.67,0.26,2,16.33
22,Young Adult,Female,Student,3.52,9.82,3.0,8.7,1.31,2,5.46
28,Young Adult,Female,Unemployed,2.36,7.29,8.0,7.39,1.36,2,13.31
40,Adult,Female,Education,2.92,2.54,9.0,6.54,0.27,5,19.64
65,Senior,Female,Health,4.06,6.38,8.0,4.31,1.62,2,10.68
27,Young Adult,Female,IT,0.0,5.02,5.0,6.69,1.06,3,0.0
61,Senior,Female,IT,0.68,7.1,7.0,7.94,0.95,2,27.87
43,Adult,Female,IT,6.96,5.52,7.0,6.33,1.13,4,5.96
48,Adult,Female,Student,6.84,6.47,4.0,8.73,0.63,2,15.29
51,Senior,Female,Health,0.54,10.16,10.0,5.71,1.76,2,4.45
63,Senior,Female,Finance,5.24,9.57,5.0,5.03,1.23,4,5.07
38,Adult,Female,Finance,1.98,5.66,7.0,5.79,1.43,3,8.54
44,Adult,Female,IT,0.0,5.62,6.0,7.55,1.3,6,17.86
21,Young Adult,Female,IT,3.68,4.61,10.0,7.38,0.91,0,6.49
31,Young Adult,Female,Finance,4.02,7.72,2.0,6.02,1.71,2,12.92
51,Senior,Female,Student,2.07,7.65,4.0,6.96,1.16,2,0.7
65,Senior,Female,IT,0.0,9.09,4.0,6.65,0.96,3,24.22
32,Young Adult,Female,Unemployed,0.0,5.83,7.0,7.34,0.87,1,0.0
31,Young Adult,Female,IT,2.89,7.78,7.0,8.3,2.03,1,4.59
24,Young Adult,Female,IT,0.49,5.21,3.0,7.48,0.39,0,12.56
34,Young Adult,Female,Finance,5.01,8.11,10.0,8.12,0.0,2,14.34
61,Senior,Female,IT,1.64,4.78,8.0,7.8,0.92,2,24.46
22,Young Adult,Female,Student,1.68,6.78,10.0,5.93,1.0,0,14.01
48,Adult,Female,IT,0.0,4.09,6.0,5.84,0.16,2,19.9
23,Young Adult,Female,Education,1.63,8.32,8.0,7.87,0.79,2,13.36
41,Adult,Female,Education,4.62,7.7,4.0,6.9,0.74,2,14.73
31,Young Adult,Female,Education,3.38,4.13,5.0,6.47,1.94,2,9.62
37,Adult,Female,Unemployed,2.61,8.44,2.0,6.83,0.09,2,0.0
51,Senior,Female,Education,2.91,6.27,6.0,6.89,1.29,0,12.27
31,Young Adult,Female,Unemployed,1.6,7.21,6.0,7.47,0.17,3,5.16
35,Young Adult,Female,IT,0.79,4.21,6.0,4.99,0.16,1,0.0
55,Senior,Female,Unemployed,5.1,7.02,7.0,5.41,0.25,1,5.14
24,Young Adult,Female,IT,0.0,3.87,7.0,6.65,0.0,3,12.94
56,Senior,Female,Education,3.07,6.58,4.0,6.4,1.04,1,20.65
45,Adult,Female,IT,2.95,3.98,8.0,6.36,0.0,2,6.42
33,Young Adult,Female,Student,2.66,5.59,7.0,9.61,1.31,3,5.65
40,Adult,Female,Health,2.4,5.04,4.0,7.76,1.15,2,4.31
65,Senior,Female,Health,0.93,7.81,1.0,4.69,1.28,1,10.99
32,Young Adult,Female,Finance,1.39,10.49,10.0,8.72,0.03,3,5.36
60,Senior,Female,Finance,1.19,4.12,7.0,7.88,0.0,0,19.31
50,Adult,Female,Unemployed,2.45,7.43,3.0,4.87,0.59,2,0.0
53,Senior,Female,Health,5.67,6.24,8.0,6.06,1.83,1,0.0
27,Young Adult,Female,IT,1.82,8.03,4.0,7.37,1.28,1,14.52
51,Senior,Female,Unemployed,0.24,8.79,6.0,5.2,0.62,0,11.15
27,Young Adult,Female,Health,2.75,7.41,9.0,6.19,0.7,3,12.62
31,Young Adult,Female,Unemployed,3.43,4.09,3.0,4.29,0.92,3,0.26
56,Senior,Female,Unemployed,16.68,1.02,6.0,8.83,0.3,1,8.22
65,Senior,Female,Health,2.9,5.47,6.0,10.0,1.8,2,0.0
32,Young Adult,Female,Student,3.87,5.77,2.0,6.29,0.51,2,0.0
33,Young Adult,Female,Education,1.46,5.53,6.0,5.22,1.54,3,11.31
21,Young Adult,Female,IT,6.26,6.34,1.0,6.47,1.15,3,12.67
53,Senior,Female,Finance,3.13,7.66,1.0,5.51,0.08,3,8.13
39,Adult,Female,Student,4.15,6.07,2.0,3.92,1.98,0,13.83
51,Senior,Female,Unemployed,0.23,9.54,10.0,7.27,0.0,1,0.0
23,Young Adult,Female,Student,3.32,5.05,9.0,5.83,0.88,3,29.4
22,Young Adult,Female,IT,4.97,9.69,9.0,7.03,1.01,2,19.77
57,Senior,Female,Education,1.15,5.55,6.0,6.87,0.0,2,16.05
24,Young Adult,Female,Finance,4.37,5.31,4.0,6.0,0.41,0,7.67
42,Adult,Female,Health,4.07,10.31,1.0,7.41,1.26,3,1.82
46,Adult,Female,Student,4.05,5.2,4.0,6.23,2.32,1,5.38
24,Young Adult,Female,Unemployed,3.82,9.27,1.0,5.76,1.32,1,14.0
21,Young Adult,Female,IT,2.99,8.8,2.0,5.74,1.02,1,7.13
62,Senior,Female,Education,4.83,8.16,6.0,8.29,0.75,2,10.91
63,Senior,Female,IT,1.59,6.54,9.0,6.6,0.96,2,8.63
45,Adult,Female,IT,1.43,6.6,8.0,6.91,0.98,2,7.6
49,Adult,Female,Unemployed,2.0,7.67,6.0,6.51,0.01,3,6.06
42,Adult,Female,IT,1.31,9.44,2.0,8.71,1.68,2,9.95
30,Young Adult,Female,Unemployed,2.2,3.88,4.0,4.25,1.08,4,17.28
42,Adult,Female,Finance,4.83,8.07,6.0,6.47,2.43,2,25.32
59,Senior,Female,Health,2.25,5.07,7.0,5.62,1.47,1,7.0
56,Senior,Female,Unemployed,3.63,9.86,7.0,6.47,0.87,2,0.0
61,Senior,Female,Unemployed,2.02,5.24,6.0,8.75,0.13,1,7.42
28,Young Adult,Female,Health,7.4,7.2,9.0,5.4,1.42,0,10.23
42,Adult,Female,Unemployed,2.21,5.13,10.0,5.18,0.38,2,5.24
51,Senior,Female,Unemployed,2.69,6.36,6.0,6.12,0.07,1,18.03
50,Adult,Female,Student,3.5,8.73,10.0,5.95,2.3,4,5.52
29,Young Adult,Female,Unemployed,15.61,4.08,8.0,6.5,1.31,2,17.8
22,Young Adult,Female,IT,0.0,5.42,10.0,6.69,2.12,1,2.31
46,Adult,Female,Education,2.09,4.78,7.0,8.24,0.52,0,14.28
37,Adult,Female,Health,2.82,7.74,1.0,6.77,1.67,1,17.38
33,Young Adult,Female,Unemployed,5.14,7.49,10.0,3.98,1.9,4,0.0
47,Adult,Female,Student,0.59,7.04,1.0,6.89,0.76,3,20.15
26,Young Adult,Female,IT,7.06,6.33,4.0,6.08,0.02,2,15.98
37,Adult,Female,Student,1.06,9.01,1.0,3.0,1.46,1,0.0
21,Young Adult,Female,Education,3.34,5.63,6.0,7.68,1.56,5,11.84
63,Senior,Female,IT,1.42,9.59,10.0,6.69,1.65,4,2.96
36,Adult,Female,Education,6.7,2.77,9.0,5.4,0.82,2,17.18
34,Young Adult,Female,IT,4.33,7.83,2.0,7.51,1.22,2,12.07
35,Young Adult,Female,Education,0.53,5.69,1.0,3.36,0.37,1,13.35
40,Adult,Female,Unemployed,5.04,8.54,2.0,5.83,2.27,0,21.82
57,Senior,Female,IT,5.51,4.83,1.0,9.79,1.98,2,21.1
46,Adult,Female,IT,6.13,8.78,3.0,6.9,0.61,2,0.0
48,Adult,Female,Unemployed,2.62,6.99,3.0,5.45,0.0,1,0.0
60,Senior,Female,Health,2.14,5.66,2.0,6.26,1.26,3,7.88
52,Senior,Female,IT,0.32,8.28,9.0,5.15,0.7,1,19.15
33,Young Adult,Female,IT,3.85,7.87,3.0,5.65,1.11,1,8.71
31,Young Adult,Female,IT,0.0,8.31,5.0,7.32,2.2,0,8.96
43,Adult,Female,Finance,2.46,5.8,2.0,7.01,0.0,2,5.85
41,Adult,Female,Finance,3.18,5.76,3.0,7.38,0.06,1,9.03
60,Senior,Female,Unemployed,0.0,5.74,1.0,7.57,1.48,2,22.3
36,Adult,Female,Unemployed,3.6,4.72,2.0,4.52,0.86,1,9.73
37,Adult,Female,Unemployed,5.67,8.05,1.0,7.06,0.17,2,9.99
43,Adult,Female,IT,0.56,8.78,1.0,7.84,0.07,1,11.24
57,Senior,Female,Finance,1.54,6.11,10.0,6.0,1.19,2,5.11
23,Young Adult,Female,Education,3.02,6.29,10.0,7.51,0.43,0,14.55
51,Senior,Female,Student,3.66,10.37,7.0,7.61,0.92,3,5.58
24,Young Adult,Female,Unemployed,0.09,9.67,2.0,8.21,1.89,1,3.45
28,Young Adult,Female,Unemployed,3.88,7.51,4.0,6.93,1.07,3,11.52
28,Young Adult,Female,Education,2.4,6.25,1.0,7.97,1.69,4,12.81
53,Senior,Female,Education,7.51,8.53,5.0,8.59,0.38,0,0.0
41,Adult,Female,Health,2.0,9.0,10.0,5.35,1.14,2,10.71
47,Adult,Female,IT,1.83,9.22,2.0,5.64,0.0,5,9.43
65,Senior,Female,Education,1.4,5.01,9.0,6.61,1.26,3,7.22
64,Senior,Female,Unemployed,6.61,5.72,10.0,7.65,2.21,1,23.12
54,Senior,Female,Student,3.12,9.16,10.0,5.54,1.14,2,15.41
55,Senior,Female,Finance,3.56,3.87,6.0,6.65,1.83,2,6.18
52,Senior,Female,Health,1.46,5.96,9.0,8.02,1.53,0,10.41
49,Adult,Female,Education,0.0,6.59,9.0,8.57,1.5,3,0.41
38,Adult,Female,IT,2.29,9.84,5.0,6.47,1.53,2,2.97
55,Senior,Female,Student,4.5,5.98,5.0,6.88,0.76,6,12.36
47,Adult,Female,IT,5.77,4.0,5.0,5.25,0.77,3,11.23
36,Adult,Female,Education,4.19,4.49,9.0,8.85,1.05,2,5.16
57,Senior,Female,IT,6.06,6.28,8.0,4.68,2.41,0,13.82
25,Young Adult,Female,Student,2.94,8.35,6.0,4.87,1.02,2,0.99
34,Young Adult,Female,Finance,3.03,7.33,2.0,6.62,0.76,6,0.0
35,Young Adult,Female,IT,6.11,8.85,6.0,6.42,0.38,1,15.31
47,Adult,Female,Student,0.0,6.99,4.0,4.71,0.0,0,8.94
27,Young Adult,Female,Finance,0.0,4.87,6.0,8.87,1.68,8,11.86
24,Young Adult,Female,Student,3.71,6.38,1.0,6.45,1.35,1,10.82
27,Young Adult,Female,Health,4.9,5.81,9.0,5.75,0.65,2,16.33
50,Adult,Female,Student,1.81,8.56,10.0,5.49,2.84,0,0.0
23,Young Adult,Female,Health,12.83,4.05,4.0,5.93,0.76,2,12.02
55,Senior,Female,IT,0.0,6.06,2.0,3.81,2.46,5,12.75
23,Young Adult,Female,Student,5.04,7.42,2.0,7.59,1.96,3,0.0
37,Adult,Female,Student,1.25,2.28,3.0,5.94,0.55,2,7.12
23,Young Adult,Female,Education,2.45,8.77,2.0,4.6,0.96,2,4.94
24,Young Adult,Female,Unemployed,0.0,6.63,10.0,7.48,0.0,3,8.9
46,Adult,Female,Finance,3.46,8.12,5.0,9.71,2.4,2,10.46
33,Young Adult,Female,Unemployed,4.3,5.01,3.0,6.63,1.89,3,11.54
23,Young Adult,Female,Health,2.76,5.73,10.0,6.01,0.28,1,7.66
