age,age_group,gender,job_type,daily_social_media_time,work_hours_per_day,stress_level,sleep_hours,screen_time_before_sleep,coffee_consumption_per_day,weekly_offline_hours
26,Young Adult,Male,Health,0.0,4.55,5.0,5.85,1.23,4,0.0
47,Adult,Male,Unemployed,0.7,10.69,10.0,6.95,0.16,5,21.31
59,Senior,Male,IT,1.42,7.23,8.0,8.55,0.34,0,13.88
54,Senior,Male,Unemployed,4.52,10.28,6.0,9.19,1.78,1,21.31
48,Adult,Male,IT,3.27,5.83,2.0,5.76,0.32,2,7.71
60,Senior,Male,Finance,1.24,9.53,10.0,6.93,0.29,0,17.19
47,Adult,Male,IT,4.34,10.81,3.0,6.5,1.95,3,13.66
42,Adult,Male,Education,2.89,5.8,4.0,7.2,0.95,2,15.4
58,Senior,Male,Education,7.39,8.42,6.0,3.55,1.19,3,13.42
34,Young Adult,Male,Health,0.83,5.26,5.0,5.59,1.26,2,5.29
55,Senior,Male,Health,7.89,9.53,2.0,5.74,0.67,0,6.94
49,Adult,Male,IT,4.03,5.89,7.0,6.37,1.13,4,12.73
49,Adult,Male,IT,1.73,5.91,4.0,7.93,0.85,2,8.38
57,Senior,Male,Health,4.02,4.8,5.0,5.71,0.94,3,13.0
23,Young Adult,Male,Student,5.42,5.82,10.0,7.02,0.0,0,10.71
35,Young Adult,Male,Finance,4.41,6.83,3.0,6.91,0.0,1,2.01
55,Senior,Male,Finance,0.64,6.74,2.0,7.08,0.84,1,7.54
51,Senior,Male,Education,0.28,5.92,1.0,4.79,1.22,2,13.63
64,Senior,Male,Education,2.66,7.66,10.0,6.45,0.0,1,13.46
65,Senior,Male,Unemployed,2.62,5.7,8.0,6.83,0.37,3,3.2
33,Young Adult,Male,Student,3.54,8.34,10.0,6.75,0.44,4,4.87
53,Senior,Male,IT,2.26,5.93,10.0,5.05,0.31,1,8.88
35,Young Adult,Male,Student,0.44,5.34,4.0,5.95,1.9,4,13.48
23,Young Adult,Male,Finance,2.04,9.87,10.0,7.89,1.25,1,0.0
56,Senior,Male,Health,1.98,3.46,7.0,6.02,0.95,1,0.84
58,Senior,Male,Unemployed,3.86,8.65,9.0,5.64,2.0,0,5.9
21,Young Adult,Male,Education,1.85,8.45,5.0,5.48,2.27,3,6.91
22,Young Adult,Male,Finance,4.24,7.47,10.0,6.2,0.0,2,1.94
42,Adult,Male,Unemployed,1.39,3.62,6.0,7.24,0.41,5,1.12
25,Young Adult,Male,Finance,1.22,10.4,7.0,6.46,1.94,2,5.03
32,Young Adult,Male,Unemployed,1.26,5.4,4.0,6.09,0.39,2,15.24
37,Adult,Male,Health,1.1,7.83,8.0,6.85,1.13,2,7.36
35,Young Adult,Male,Education,0.0,7.53,7.0,6.44,1.56,2,0.91
31,Young Adult,Male,Education,3.51,7.93,5.0,8.5,0.0,1,10.68
55,Senior,Male,Health,3.8,9.13,7.0,5.71,1.51,2,25.0
33,Young Adult,Male,Student,4.09,7.28,8.0,8.08,1.48,3,23.15
59,Senior,Male,Education,3.42,7.74,10.0,7.89,1.3,3,10.86
43,Adult,Male,Finance,1.86,7.6,10.0,3.43,1.81,3,14.2
58,Senior,Male,Finance,3.04,9.38,1.0,6.1,0.0,3,0.0
52,Senior,Male,Finance,5.56,2.37,6.0,7.12,0.29,3,0.0
51,Senior,Male,Finance,2.53,6.28,8.0,5.49,2.03,5,11.4
40,Adult,Male,Finance,5.59,7.77,8.0,5.74,0.18,0,16.64
28,Young Adult,Male,Student,1.54,5.34,1.0,6.86,1.47,0,8.68
61,Senior,Male,Unemployed,6.03,7.95,8.0,5.92,2.13,6,8.94
60,Senior,Male,Unemployed,6.65,2.96,1.0,3.89,0.77,2,11.31
29,Young Adult,Male,Finance,1.37,8.54,3.0,5.65,0.68,0,3.46
27,Young Adult,Male,Student,2.97,5.65,7.0,7.84,1.52,3,6.33
46,Adult,Male,Education,0.78,8.94,9.0,6.83,1.82,1,13.33
23,Young Adult,Male,Finance,0.26,5.87,7.0,7.15,1.52,2,0.39
49,Adult,Male,Unemployed,4.57,8.81,2.0,4.88,0.9,0,6.06
64,Senior,Male,Student,2.92,7.25,9.0,5.29,1.55,1,5.7
48,Adult,Male,IT,1.06,6.58,9.0,6.49,1.83,0,0.0
45,Adult,Male,IT,1.32,8.31,5.0,6.06,1.92,5,0.0
46,Adult,Male,Student,6.34,7.95,6.0,7.63,1.11,4,26.15
32,Young Adult,Male,Health,0.87,7.24,7.0,6.11,2.75,7,19.59
57,Senior,Male,Unemployed,0.0,4.6,5.0,4.55,1.76,2,12.16
47,Adult,Male,Finance,1.43,6.89,4.0,8.13,0.78,2,9.11
63,Senior,Male,Student,0.08,7.7,3.0,4.66,0.25,1,0.0
49,Adult,Male,Unemployed,0.48,8.99,10.0,4.94,1.02,0,23.55
44,Adult,Male,Health,3.05,7.78,5.0,6.98,0.51,2,6.33
65,Senior,Male,Education,1.77,11.81,1.0,8.21,1.87,3,17.85
48,Adult,Male,IT,0.41,7.44,4.0,9.1,0.0,2,23.56
57,Senior,Male,Unemployed,2.27,6.68,7.0,9.51,1.24,2,26.33
27,Young Adult,Male,Health,4.22,9.43,7.0,4.17,1.81,1,1.53
30,Young Adult,Male,Student,2.53,8.63,6.0,5.07,0.47,2,15.87
63,Senior,Male,Education,7.21,9.03,9.0,8.59,1.78,3,16.71
60,Senior,Male,Education,2.51,4.35,10.0,7.88,1.6,1,16.46
27,Young Adult,Male,Health,4.84,2.72,10.0,7.23,0.6,3,8.76
56,Senior,Male,Finance,0.0,6.87,10.0,6.69,1.82,2,15.0
41,Adult,Male,Health,3.07,4.88,2.0,6.9,0.52,1,2.53
31,Young Adult,Male,Unemployed,4.99,6.74,6.0,5.68,2.2,1,13.12
62,Senior,Male,IT,5.87,4.79,5.0,6.04,0.73,2,0.0
51,Senior,Male,IT,0.0,5.97,5.0,6.95,0.49,0,14.51
38,Adult,Male,Education,4.4,11.01,8.0,9.06,2.48,1,0.0
49,Adult,Male,IT,3.11,8.12,3.0,9.23,1.6,0,19.42
55,Senior,Male,Finance,3.17,5.85,1.0,5.23,0.1,1,11.63
26,Young Adult,Male,Finance,4.08,8.38,7.0,9.2,0.43,2,1.07
39,Adult,Male,Finance,3.17,5.92,10.0,7.21,0.57,2,5.45
58,Senior,Male,Finance,4.21,6.42,4.0,5.27,0.2,3,6.76
36,Adult,Male,Student,6.2,9.55,8.0,6.43,1.82,2,12.88
35,Young Adult,Male,Education,4.05,9.5,5.0,4.79,0.23,0,14.2
21,Young Adult,Male,Health,3.81,7.69,6.0,6.06,0.09,1,8.91
64,Senior,Male,Education,5.71,10.7,1.0,7.21,2.23,2,21.38
44,Adult,Male,Education,5.98,11.23,6.0,8.43,1.78,1,2.42
59,Senior,Male,Health,2.73,4.79,6.0,7.11,0.0,4,0.0
61,Senior,Male,IT,6.05,9.17,9.0,7.81,0.9,2,5.29
28,Young Adult,Male,Health,3.39,4.32,9.0,7.66,1.17,2,7.12
38,Adult,Male,Unemployed,2.91,6.49,6.0,5.74,0.88,3,16.41
55,Senior,Male,Finance,0.22,8.55,6.0,7.14,2.11,3,28.1
30,Young Adult,Male,Student,0.97,7.32,4.0,4.68,0.65,4,22.7
64,Senior,Male,Student,4.33,7.71,4.0,7.8,1.44,0,4.19
40,Adult,Male,Health,0.29,8.73,8.0,4.28,0.32,0,16.94
65,Senior,Male,Student,0.92,8.58,8.0,6.69,1.33,1,20.11
53,Senior,Male,Health,2.82,7.92,2.0,4.07,1.15,0,17.8
34,Young Adult,Male,Education,1.59,8.32,3.0,5.56,0.45,2,10.18
29,Young Adult,Male,Finance,2.78,4.24,2.0,8.11,1.22,0,16.67
39,Adult,Male,IT,3.96,3.84,2.0,8.62,2.33,3,7.87
58,Senior,Male,IT,2.88,10.41,2.0,6.72,0.2,0,11.51
38,Adult,Male,Unemployed,0.14,4.16,4.0,6.93,0.97,2,0.0
63,Senior,Male,Health,6.22,5.64,3.0,6.71,1.3,2,0.0
24,Young Adult,Male,Student,2.56,7.38,5.0,3.22,1.47,3,14.07
59,Senior,Male,Student,3.79,3.31,4.0,7.28,0.0,2,21.35
52,Senior,Male,IT,0.22,1.25,2.0,5.28,2.46,2,2.29
55,Senior,Male,Education,0.0,2.54,4.0,8.35,1.44,2,26.26
60,Senior,Male,Health,6.78,5.02,8.0,6.94,0.18,1,5.75
25,Young Adult,Male,Education,2.7,7.56,8.0,8.62,0.85,2,4.91
61,Senior,Male,IT,0.0,5.73,10.0,7.4,0.39,0,5.63
40,Adult,Male,IT,2.57,8.29,6.0,5.02,1.11,3,19.58
21,Young Adult,Male,IT,1.7,5.24,7.0,8.24,0.95,2,13.77
65,Senior,Male,Health,5.73,3.84,5.0,7.63,1.06,0,5.47
42,Adult,Male,Health,3.5,1.66,2.0,3.5,1.1,4,10.47
39,Adult,Male,Student,5.5,7.4,4.0,6.21,0.97,2,8.01
30,Young Adult,Male,Health,4.67,7.58,3.0,8.45,1.25,1,4.13
31,Young Adult,Male,Finance,0.92,7.33,3.0,6.58,1.49,2,0.65
39,Adult,Male,Education,1.93,5.4,8.0,6.22,0.97,4,3.01
55,Senior,Male,Finance,2.37,5.42,3.0,5.8,2.0,1,10.12
56,Senior,Male,Education,4.91,8.43,5.0,5.91,1.06,2,5.38
48,Adult,Male,Health,0.75,7.81,5.0,4.53,1.73,3,4.86
53,Senior,Male,Student,1.12,6.69,2.0,6.59,1.86,0,11.13
22,Young Adult,Male,IT,5.59,7.02,8.0,5.39,0.0,3,9.79
27,Young Adult,Male,Education,1.98,7.3,3.0,5.78,0.11,1,9.32
50,Adult,Male,Student,1.95,7.54,6.0,4.59,0.11,5,3.11
57,Senior,Male,Education,5.47,5.67,1.0,6.82,2.1,4,5.17
39,Adult,Male,Education,2.16,6.09,2.0,5.47,0.04,2,9.68
32,Young Adult,Male,Education,6.38,8.4,3.0,7.09,1.76,1,14.79
39,Adult,Male,IT,6.11,9.9,7.0,4.28,0.93,1,13.69
34,Young Adult,Male,Finance,6.7,7.83,5.0,7.07,0.11,3,10.09
21,Young Adult,Male,Student,2.85,9.41,9.0,6.33,0.13,2,11.6
24,Young Adult,Male,IT,0.29,6.22,3.0,5.52,0.67,1,7.18
57,Senior,Male,IT,3.77,5.51,2.0,8.34,2.25,3,19.0
26,Young Adult,Male,Student,1.72,7.8,3.0,7.41,0.26,2,26.28
26,Young Adult,Male,Health,6.11,6.1,8.0,7.44,0.61,1,0.0
48,Adult,Male,Finance,6.12,12.0,5.0,5.49,1.84,0,0.0
48,Adult,Male,Unemployed,4.98,8.25,4.0,4.05,0.84,4,18.16
34,Young Adult,Male,Unemployed,0.3,8.9,4.0,6.17,1.4,0,3.02
65,Senior,Male,IT,2.75,8.5,1.0,5.2,0.85,1,15.66
39,Adult,Male,Education,2.5,7.79,9.0,5.83,1.3,1,22.03
43,Adult,Male,Education,0.66,9.1,8.0,6.88,0.55,2,0.0
23,Young Adult,Male,IT,1.01,6.94,2.0,4.74,0.95,1,22.47
51,Senior,Male,Student,5.78,9.83,9.0,3.0,0.0,5,14.69
30,Young Adult,Male,Unemployed,1.29,8.18,9.0,4.05,0.3,2,21.44
55,Senior,Male,Unemployed,1.86,3.26,9.0,6.63,1.01,3,20.17
28,Young Adult,Male,Education,2.49,6.84,5.0,6.04,0.42,1,0.7
31,Young Adult,Male,Education,2.59,7.19,3.0,5.44,0.97,4,3.51
64,Senior,Male,Finance,2.96,3.64,5.0,8.25,1.03,5,12.74
61,Senior,Male,Health,3.04,8.73,3.0,8.7,0.0,6,9.61
57,Senior,Male,IT,1.35,3.99,2.0,6.98,2.38,3,18.53
51,Senior,Male,Health,17.21,4.57,6.0,6.29,0.28,4,19.0
28,Young Adult,Male,Health,0.95,3.54,6.0,5.54,1.2,1,8.74
29,Young Adult,Male,Health,3.69,9.81,8.0,4.61,1.31,2,10.58
34,Young Adult,Male,Student,2.7,3.69,10.0,7.9,1.22,4,11.8
60,Senior,Male,Unemployed,0.0,7.86,2.0,6.26,0.81,1,9.53
26,Young Adult,Male,Finance,2.68,12.0,9.0,6.53,0.22,4,4.44
51,Senior,Male,Unemployed,2.44,6.48,4.0,6.86,0.85,3,15.09
56,Senior,Male,Unemployed,0.26,7.47,3.0,7.32,1.79,4,2.86
37,Adult,Male,Health,1.76,7.51,4.0,7.27,0.97,2,0.0
61,Senior,Male,Education,4.06,9.78,2.0,8.16,0.32,2,15.85
40,Adult,Male,Finance,2.67,6.38,5.0,4.73,0.81,2,19.62
65,Senior,Male,Education,3.45,4.46,6.0,5.84,0.56,2,5.13
56,Senior,Male,Education,2.0,8.65,1.0,5.96,1.46,4,7.93
54,Senior,Male,IT,4.79,9.52,5.0,6.42,0.75,3,7.01
56,Senior,Male,IT,5.12,6.78,6.0,7.77,0.04,1,7.69
65,Senior,Male,Health,5.51,3.23,5.0,7.79,1.05,1,10.42
47,Adult,Male,IT,2.88,10.02,4.0,5.88,1.54,2,14.11
38,Adult,Male,Finance,6.52,10.58,6.0,3.68,0.29,2,3.81
50,Adult,Male,Education,1.94,5.99,2.0,6.52,0.0,5,7.6
53,Senior,Male,Education,0.0,3.11,6.0,8.07,2.01,4,8.21
26,Young Adult,Male,Unemployed,7.36,7.78,9.0,7.89,1.07,5,14.89
25,Young Adult,Male,Health,3.71,9.26,3.0,6.91,0.64,1,0.0
46,Adult,Male,IT,2.92,3.1,4.0,4.61,0.0,0,21.16
63,Senior,Male,Finance,0.0,7.3,10.0,7.02,0.22,3,0.0
38,Adult,Male,Education,4.73,6.83,5.0,7.99,1.02,1,20.81
22,Young Adult,Male,Unemployed,2.61,9.0,5.0,5.3,0.79,2,8.37
21,Young Adult,Male,Finance,6.14,5.4,1.0,7.07,0.0,0,15.96
35,Young Adult,Male,Finance,2.0,2.83,2.0,5.56,1.07,2,20.45
34,Young Adult,Male,Finance,4.5,5.82,5.0,6.59,0.94,3,0.0
24,Young Adult,Male,Education,4.21,6.93,8.0,5.13,1.46,2,14.4
62,Senior,Male,IT,5.97,5.15,3.0,7.03,1.44,0,10.75
49,Adult,Male,Unemployed,4.39,5.08,1.0,3.51,1.07,0,16.49
52,Senior,Male,Finance,2.38,3.94,6.0,6.24,1.5,3,23.57
59,Senior,Male,Education,4.44,4.36,9.0,9.51,1.61,2,5.44
55,Senior,Male,Health,1.27,6.94,9.0,7.72,1.05,2,19.28
47,Adult,Male,Health,2.19,4.52,2.0,6.36,1.68,3,6.29
48,Adult,Male,Unemployed,5.39,5.82,2.0,6.07,2.12,4,16.78
60,Senior,Male,Health,3.91,7.0,1.0,6.2,0.55,0,13.6
28,Young Adult,Male,IT,2.72,2.88,8.0,5.92,0.77,5,5.84
52,Senior,Male,Student,3.68,8.29,4.0,8.13,1.74,3,18.25
38,Adult,Male,Unemployed,3.38,7.32,8.0,3.83,0.97,0,6.15
37,Adult,Male,IT,0.0,9.36,6.0,7.75,1.23,2,2.4
43,Adult,Male,Education,6.05,6.69,2.0,8.13,0.68,1,18.78
58,Senior,Male,Education,4.55,4.5,6.0,8.13,0.81,1,0.88
22,Young Adult,Male,Student,5.18,7.47,7.0,6.1,1.33,3,5.25
30,Young Adult,Male,Health,0.7,6.77,5.0,3.77,0.64,1,0.0
42,Adult,Male,Student,2.47,7.99,10.0,6.81,0.96,2,7.36
31,Young Adult,Male,Finance,2.71,6.91,8.0,7.3,0.81,3,9.22
22,Young Adult,Male,IT,5.62,10.54,8.0,5.56,2.13,2,19.33
59,Senior,Male,Finance,2.2,5.23,8.0,7.71,0.63,3,19.26
21,Young Adult,Male,Student,0.15,6.58,3.0,7.88,0.0,1,23.91
44,Adult,Male,Health,5.6,6.54,3.0,7.13,2.15,5,0.83
23,Young Adult,Male,IT,7.22,6.9,10.0,8.71,0.84,2,27.47
32,Young Adult,Male,Student,0.76,1.97,2.0,3.0,1.38,3,0.18
50,Adult,Male,IT,2.66,6.13,1.0,7.58,1.21,2,9.99
46,Adult,Male,IT,5.52,3.83,3.0,3.79,0.0,4,3.45
47,Adult,Male,IT,0.86,6.85,3.0,6.34,0.18,0,5.31
63,Senior,Male,Education,1.27,7.41,10.0,7.18,0.21,1,6.52
37,Adult,Male,Education,4.46,8.13,3.0,6.7,0.29,2,8.39
64,Senior,Male,IT,3.37,5.15,5.0,3.89,0.3,2,4.33
48,Adult,Male,Health,2.3,6.81,4.0,7.49,1.72,2,25.62
42,Adult,Male,Finance,0.77,8.06,5.0,5.84,1.4,2,20.73
49,Adult,Male,Student,4.06,6.92,2.0,9.37,1.17,2,20.25
30,Young Adult,Male,Student,1.55,4.94,6.0,6.59,0.76,0,5.48
43,Adult,Male,Student,4.71,7.08,9.0,7.37,0.38,2,21.7
28,Young Adult,Male,Health,0.04,6.61,2.0,8.28,1.14,4,1.23
54,Senior,Male,Health,2.89,9.0,7.0,6.12,1.42,1,11.17
55,Senior,Male,Student,5.5,6.79,3.0,7.13,1.88,1,8.91
56,Senior,Male,Finance,5.2,4.95,5.0,4.97,1.13,4,11.42
53,Senior,Male,Health,0.0,8.36,6.0,9.45,1.25,1,17.4
23,Young Adult,Male,Unemployed,4.96,7.86,7.0,7.44,0.12,3,17.82
42,Adult,Male,Health,2.14,6.41,10.0,5.48,0.4,1,0.0
48,Adult,Male,IT,0.48,6.26,6.0,6.1,1.41,3,12.13
44,Adult,Male,Student,8.3,7.11,7.0,3.0,0.43,1,27.17
60,Senior,Male,Health,2.53,9.04,8.0,9.05,1.04,3,12.07
41,Adult,Male,IT,2.56,7.96,3.0,7.16,1.4,1,20.85
27,Young Adult,Male,Health,2.73,4.78,1.0,5.99,1.83,1,16.44
59,Senior,Male,IT,1.29,5.28,4.0,4.57,1.83,3,8.33
56,Senior,Male,Finance,5.35,7.66,10.0,9.04,0.6,2,0.25
39,Adult,Male,IT,2.09,7.55,1.0,9.27,0.64,3,18.18
23,Young Adult,Male,Unemployed,1.66,5.46,1.0,5.39,1.57,1,0.0
29,Young Adult,Male,Health,5.95,6.82,5.0,4.58,1.07,3,9.93
28,Young Adult,Male,Student,2.81,7.06,8.0,8.49,0.16,3,7.34
34,Young Adult,Male,Health,2.38,7.2,10.0,6.22,0.53,2,8.6
41,Adult,Male,Health,4.4,5.98,4.0,8.16,0.97,1,10.97
27,Young Adult,Male,Health,2.66,3.14,9.0,5.45,0.67,1,10.7
56,Senior,Male,Health,2.46,9.62,3.0,4.47,0.58,3,0.65
54,Senior,Male,Finance,1.02,5.97,8.0,4.52,1.35,1,6.36
25,Young Adult,Male,Student,3.79,10.05,9.0,6.56,1.58,1,18.83
29,Young Adult,Male,Education,5.22,8.36,10.0,7.06,0.29,4,0.0
63,Senior,Male,Student,1.23,9.21,6.0,5.23,0.88,3,0.0
45,Adult,Male,Education,2.61,5.76,6.0,4.51,0.02,3,0.0
24,Young Adult,Male,Health,5.47,9.44,10.0,5.0,1.0,1,8.81
47,Adult,Male,Education,4.59,9.64,10.0,7.94,0.73,3,12.76
23,Young Adult,Male,Unemployed,1.93,6.79,5.0,6.46,0.53,0,7.96
21,Young Adult,Male,Unemployed,0.2,4.24,8.0,6.18,0.0,0,15.31
64,Senior,Male,Unemployed,1.51,5.99,2.0,5.48,1.43,2,0.0
43,Adult,Male,Finance,5.34,2.94,4.0,6.78,2.4,2,10.17
25,Young Adult,Male,Unemployed,3.91,6.4,6.0,5.93,0.0,0,0.0
26,Young Adult,Male,IT,0.0,9.47,5.0,8.79,2.96,3,8.19
42,Adult,Male,Student,0.28,5.74,8.0,8.08,0.38,1,0.0
34,Young Adult,Male,Health,3.63,9.31,2.0,5.77,1.51,5,11.55
59,Senior,Male,Unemployed,0.95,5.6,6.0,6.36,0.83,1,13.31
46,Adult,Male,Education,1.51,4.56,5.0,7.22,0.88,2,3.16
35,Young Adult,Male,Finance,1.37,8.66,7.0,8.61,3.0,1,6.44
28,Young Adult,Male,Unemployed,5.93,6.68,7.0,6.15,0.0,5,16.85
37,Adult,Male,Student,4.74,7.44,3.0,7.43,1.26,4,16.35
62,Senior,Male,Finance,2.44,8.63,1.0,4.67,1.61,5,15.31
37,Adult,Male,Student,0.29,7.83,2.0,8.19,0.72,2,9.43
37,Adult,Male,IT,5.32,6.95,7.0,7.31,0.37,2,14.97
28,Young Adult,Male,Health,3.08,3.59,9.0,5.75,1.49,1,11.05
61,Senior,Male,IT,4.42,4.56,5.0,8.63,1.25,2,8.92
32,Young Adult,Male,Student,1.35,6.07,5.0,5.82,0.0,1,16.69
23,Young Adult,Male,Unemployed,5.06,12.0,10.0,6.02,2.81,4,1.65
57,Senior,Male,Health,0.62,6.64,2.0,6.45,1.22,2,7.55
30,Young Adult,Male,IT,4.71,7.41,4.0,4.98,0.78,1,13.38
41,Adult,Male,Unemployed,1.84,7.67,10.0,7.51,0.81,1,26.53
38,Adult,Male,Finance,4.87,7.95,8.0,8.42,0.21,3,10.94
62,Senior,Male,Health,3.94,7.2,8.0,7.92,0.96,0,4.22
29,Young Adult,Male,Student,0.53,7.3,9.0,7.0,0.04,3,19.56
61,Senior,Male,IT,0.0,7.78,4.0,5.7,0.81,3,7.99
48,Adult,Male,Finance,4.17,3.05,3.0,7.46,0.34,2,17.76
53,Senior,Male,IT,4.26,6.17,2.0,7.12,1.12,1,2.14
58,Senior,Male,IT,4.99,7.0,2.0,7.02,1.44,1,18.13
52,Senior,Male,Student,3.58,5.1,10.0,7.77,0.0,1,1.19
27,Young Adult,Male,Student,0.0,7.95,7.0,7.05,0.79,2,10.09
34,Young Adult,Male,Unemployed,2.33,5.4,10.0,6.49,1.82,0,6.03
47,Adult,Male,IT,4.21,8.94,9.0,7.19,2.42,2,12.56
24,Young Adult,Male,Unemployed,4.18,7.72,5.0,5.64,0.9,2,17.82
35,Young Adult,Male,Finance,1.9,6.77,4.0,7.09,0.0,2,20.81
56,Senior,Male,Health,7.54,7.04,6.0,7.64,0.85,1,23.79
56,Senior,Male,Student,0.76,8.62,2.0,8.13,2.21,1,4.65
59,Senior,Male,IT,7.47,7.84,7.0,5.7,1.42,3,0.0
40,Adult,Male,Health,3.89,6.48,7.0,8.12,1.53,2,2.77
56,Senior,Male,IT,0.0,4.62,2.0,6.06,0.57,2,19.98
44,Adult,Male,Student,3.74,2.17,10.0,10.0,0.7,2,22.11
59,Senior,Male,Student,4.02,5.16,1.0,5.85,0.44,2,10.92
22,Young Adult,Male,IT,6.07,12.0,5.0,10.0,2.19,2,3.23
52,Senior,Male,Finance,5.5,8.53,5.0,8.21,1.44,4,12.93
59,Senior,Male,IT,3.85,7.78,5.0,5.39,2.28,3,10.21
32,Young Adult,Male,Student,4.29,5.29,10.0,4.52,1.1,2,10.23
41,Adult,Male,Unemployed,1.64,6.5,10.0,4.5,2.08,1,5.52
60,Senior,Male,Student,4.46,7.39,2.0,3.73,1.15,5,10.49
57,Senior,Male,Health,3.42,5.98,9.0,6.44,0.66,1,7.36
39,Adult,Male,Education,1.72,6.83,2.0,5.56,0.31,1,8.55
31,Young Adult,Male,Health,2.23,6.79,8.0,6.23,2.43,7,0.57
65,Senior,Male,Unemployed,0.0,6.88,4.0,4.91,1.2,2,18.05
23,Young Adult,Male,Unemployed,3.47,7.41,7.0,5.45,1.73,4,14.31
56,Senior,Male,IT,2.92,10.5,10.0,5.9,1.69,2,11.96
42,Adult,Male,Education,1.74,3.46,5.0,3.19,1.5,1,18.93
63,Senior,Male,Finance,0.78,7.36,1.0,7.51,1.5,1,7.39
54,Senior,Male,Unemployed,4.24,5.66,8.0,5.64,0.39,1,26.92
24,Young Adult,Male,Unemployed,3.72,6.32,5.0,7.08,1.25,2,0.0
65,Senior,Male,Education,0.85,9.67,1.0,6.8,1.75,2,14.48
31,Young Adult,Male,Student,0.26,4.56,4.0,3.85,2.36,2,9.17
44,Adult,Male,Unemployed,3.48,9.48,2.0,7.46,1.19,2,6.11
60,Senior,Male,Education,3.11,6.29,10.0,7.59,1.08,1,8.68
38,Adult,Male,Student,1.28,5.94,7.0,4.42,0.68,0,16.4
58,Senior,Male,Finance,1.39,9.39,5.0,7.75,0.55,2,17.23
62,Senior,Male,Health,5.38,8.48,3.0,7.57,0.45,1,16.32
36,Adult,Male,Student,2.04,10.17,8.0,6.11,1.44,3,0.0
23,Young Adult,Male,Student,0.8,9.57,1.0,5.24,0.68,0,2.56
42,Adult,Male,Finance,1.32,4.79,4.0,9.21,0.92,2,14.12
34,Young Adult,Male,IT,1.45,9.66,8.0,7.8,0.0,3,26.13
30,Young Adult,Male,Education,2.71,5.05,6.0,8.53,0.36,1,8.02
27,Young Adult,Male,Student,2.97,9.62,10.0,5.52,1.54,3,8.77
41,Adult,Male,Unemployed,2.27,4.02,4.0,8.55,0.4,3,12.26
41,Adult,Male,IT,6.07,7.9,6.0,5.3,0.79,1,11.81
23,Young Adult,Male,Health,4.2,6.29,7.0,8.0,1.59,1,8.96
33,Young Adult,Male,Unemployed,1.11,9.52,3.0,6.86,0.64,0,2.19
43,Adult,Male,Student,4.5,9.02,1.0,6.0,1.12,1,3.45
42,Adult,Male,Finance,6.88,7.0,8.0,3.0,0.85,2,11.81
48,Adult,Male,Student,2.63,7.47,8.0,7.46,0.26,1,0.0
38,Adult,Male,Health,2.51,6.77,4.0,5.0,0.88,2,18.04
62,Senior,Male,IT,3.31,7.88,6.0,6.65,1.59,4,5.71
57,Senior,Male,Health,3.53,4.44,6.0,7.03,0.0,1,10.57
42,Adult,Male,Health,2.04,5.57,9.0,5.66,1.91,4,9.0
55,Senior,Male,Student,1.66,7.11,4.0,8.35,1.41,4,8.52
53,Senior,Male,Health,3.22,2.6,2.0,6.41,0.99,2,1.82
36,Adult,Male,IT,2.11,9.84,1.0,7.19,1.77,2,12.71
47,Adult,Male,Health,6.2,9.46,10.0,5.39,0.39,0,13.95
27,Young Adult,Male,Finance,5.1,5.93,5.0,7.52,1.58,1,1.94
64,Senior,Male,Education,3.44,4.97,1.0,9.66,0.95,5,0.0
59,Senior,Male,Education,1.91,7.25,10.0,8.23,0.04,2,5.22
48,Adult,Male,Student,3.1,4.68,5.0,5.53,1.14,2,3.76
30,Young Adult,Male,Education,2.74,6.96,8.0,6.07,1.44,0,15.77
59,Senior,Male,Finance,3.09,3.14,7.0,7.85,0.0,1,1.76
60,Senior,Male,Student,2.9,7.43,7.0,6.88,1.69,2,0.0
58,Senior,Male,IT,0.43,5.97,10.0,4.94,0.26,4,8.65
53,Senior,Male,Health,1.16,6.31,9.0,3.31,0.0,2,4.32
35,Young Adult,Male,Unemployed,4.43,9.69,9.0,9.59,1.77,6,0.0
63,Senior,Male,Finance,4.22,6.57,3.0,5.7,0.63,3,1.17
41,Adult,Male,Unemployed,1.53,7.88,8.0,9.22,0.54,1,8.03
49,Adult,Male,Education,1.02,6.54,4.0,4.44,0.68,3,0.0
51,Senior,Male,Finance,3.71,4.39,10.0,8.03,0.87,2,0.14
27,Young Adult,Male,Education,4.63,5.28,6.0,6.0,2.09,2,7.25
29,Young Adult,Male,Health,2.54,7.31,6.0,7.94,0.18,5,10.13
60,Senior,Male,Education,2.16,8.69,10.0,7.64,0.85,2,1.24
34,Young Adult,Male,Finance,3.17,9.07,6.0,6.89,0.98,3,12.11
35,Young Adult,Male,Health,4.08,3.72,3.0,8.29,2.36,4,21.48
29,Young Adult,Male,Education,3.62,9.23,2.0,4.99,0.24,3,12.51
49,Adult,Male,IT,2.79,7.31,3.0,4.4,1.72,2,12.12
57,Senior,Male,Unemployed,2.79,11.13,9.0,4.4,1.0,1,11.42
50,Adult,Male,Finance,0.68,6.75,9.0,3.6,0.0,2,10.27
24,Young Adult,Male,IT,2.86,6.44,1.0,7.52,0.34,2,6.7
21,Young Adult,Male,IT,1.93,6.49,8.0,7.41,1.44,1,13.1
28,Young Adult,Male,Education,1.77,8.74,9.0,7.82,1.46,2,14.44
